area,perimeter,eccentricity,solidity
151,44.97056274847714,0.777217303425356,0.9556962025316456
412,146.095454429505,0.8258605768627061,0.5613079019073569
872,270.14927829866735,0.8537997448353878,0.5778661365142479
127,61.798989873223334,0.8605154693981141,0.6318407960199005
170,97.53300858899108,0.8795132542703474,0.4473684210526316
215,67.24873734152916,0.8268324505399623,0.7933579335793358
204,102.36143571373725,0.9084499476719053,0.4340425531914894
423,90.8700576850888,0.8556154583432962,0.9175704989154013
183,54.2842712474619,0.7443945869857218,0.8970588235294118
152,43.79898987322333,0.6374476060652942,0.9681528662420382
144,42.14213562373095,0.26594764217541983,0.9664429530201343
169,46.62741699796952,0.51751114134309,0.949438202247191
153,43.21320343559642,0.5155244295147958,0.9683544303797469
147,43.31370849898477,0.6163497429072492,0.9671052631578947
172,47.21320343559643,0.6994063937230618,0.9555555555555556
148,42.384776310850235,0.3532774068499511,0.961038961038961
147,42.970562748477136,0.30256871377809696,0.9423076923076923
300,87.49747468305833,0.8144839982423782,0.7957559681697612
219,75.35533905932736,0.7416808795216739,0.7373737373737373
149,43.79898987322333,0.39689814268518137,0.9430379746835443
173,48.62741699796952,0.6342319783409158,0.9351351351351351
605,225.65180361560903,0.6147901784215652,0.6192425793244627
144,42.38477631085024,0.3956440177124241,0.9664429530201343
137,40.97056274847714,0.4930554358954274,0.9647887323943662
153,44.142135623730944,0.47621522529741817,0.9622641509433962
168,48.62741699796952,0.7495240723128879,0.9333333333333333
282,60.87005768508881,0.42774069857815,0.9559322033898305
268,61.52691193458118,0.6170098141894397,0.9436619718309859
460,157.29646455628165,0.7611464400049801,0.4786680541103018
172,46.142135623730944,0.34323149016683324,0.9717514124293786
151,43.21320343559642,0.32060571217614964,0.9617834394904459
170,46.970562748477136,0.4177126749335153,0.9444444444444444
166,44.97056274847714,0.29499030930307346,0.9764705882352941
142,42.384776310850235,0.4615881041143859,0.9530201342281879
150,42.38477631085023,0.4093418306787442,0.9803921568627451
158,50.62741699796952,0.6388710649633979,0.8876404494382022
172,48.04163056034261,0.6022069719483547,0.9297297297297298
127,39.556349186104036,0.5990749780193849,0.9621212121212122
154,45.21320343559643,0.7946552601841049,0.9746835443037974
255,63.4558441227157,0.7719362533401363,0.9074733096085409
170,46.8700576850888,0.36555892842182625,0.9444444444444444
141,41.79898987322333,0.3473314925152356,0.9463087248322147
132,40.970562748477136,0.3705339792165214,0.9428571428571428
235,86.59797974644667,0.9055320831956105,0.7014925373134329
139,81.97665940288702,0.8949158580063071,0.37669376693766937
309,65.94112549695429,0.5445361167162425,0.939209726443769
144,42.62741699796952,0.6075498165743701,0.9536423841059603
169,51.45584412271571,0.6908503658249823,0.898936170212766
187,50.284271247461895,0.35563506024330543,0.9396984924623115
218,53.21320343559643,0.6434057537749835,0.9688888888888889
180,48.62741699796952,0.44446598330071685,0.9326424870466321
262,59.21320343559643,0.3259679984363501,0.9527272727272728
151,43.55634918610404,0.5313392200918431,0.967948717948718
441,189.16042558696057,0.6924871614840593,0.6024590163934426
142,43.21320343559643,0.7143921051988097,0.9530201342281879
258,60.04163056034262,0.38778396689375194,0.945054945054945
142,42.38477631085023,0.4038527542210142,0.9466666666666667
165,45.21320343559643,0.6075056493412887,0.9763313609467456
384,86.52691193458118,0.5486336115752879,0.8571428571428571
263,85.90559159102153,0.8874443437798804,0.7245179063360881
149,43.798989873223334,0.6232646803355121,0.9490445859872612
171,51.112698372208094,0.7893221413476408,0.9144385026737968
164,45.79898987322333,0.31617183348160965,0.9534883720930233
150,44.627416997969526,0.7289072143598826,0.9554140127388535
163,45.21320343559643,0.3867612873071083,0.9532163742690059
170,45.55634918610405,0.5050496354691544,0.9883720930232558
188,51.21320343559642,0.7791679208962489,0.9641025641025641
192,50.38477631085023,0.48361488238568096,0.9504950495049505
173,47.21320343559643,0.49944514357720765,0.9558011049723757
152,42.970562748477136,0.6021362127098369,0.987012987012987
239,68.8700576850888,0.7552627722884989,0.8951310861423221
196,51.798989873223334,0.5249792517700859,0.937799043062201
174,48.62741699796952,0.6364026227645768,0.9405405405405406
166,47.21320343559642,0.6858128782082541,0.9485714285714286
194,52.04163056034261,0.4940507326398122,0.941747572815534
188,50.04163056034261,0.7133288750713292,0.9543147208121827
271,92.59797974644667,0.9494171617370447,0.7245989304812834
156,46.04163056034261,0.774524464733205,0.9570552147239264
186,57.66295090390226,0.8258540268264156,0.8651162790697674
208,53.45584412271571,0.6984038738991084,0.9411764705882353
194,53.21320343559642,0.7575694337401071,0.9371980676328503
166,47.798989873223334,0.6810104404825816,0.9431818181818182
184,50.384776310850235,0.703243806033782,0.9484536082474226
258,59.45584412271571,0.3801283270480644,0.9416058394160584
236,76.45584412271572,0.8397100707756372,0.8
205,54.62741699796952,0.7724159987588566,0.9579439252336449
184,48.62741699796952,0.4933397207766068,0.9484536082474226
252,62.284271247461895,0.8177793986910138,0.9333333333333333
185,49.55634918610404,0.45083878659459475,0.9487179487179487
200,51.21320343559642,0.51589192981746,0.9433962264150944
267,84.35533905932738,0.7835657158688583,0.7375690607734806
191,50.79898987322333,0.7062764406435578,0.955
193,50.62741699796952,0.6576349204956166,0.9507389162561576
202,51.21320343559643,0.65316172666913,0.9665071770334929
132,60.90559159102154,0.5614731737887741,0.6470588235294118
323,110.49747468305831,0.881322792031418,0.7225950782997763
206,54.87005768508881,0.6618506199764307,0.9279279279279279
207,52.384776310850235,0.6493286067798852,0.9627906976744186
165,46.62741699796952,0.6221476589880875,0.9482758620689655
167,47.798989873223334,0.7410106447403438,0.9488636363636364
263,69.87005768508881,0.8428343662560267,0.8737541528239202
178,49.21320343559643,0.7405409694268805,0.9468085106382979
181,49.798989873223334,0.7682348009687814,0.9526315789473684
187,50.62741699796952,0.6851481602192963,0.935
201,54.62741699796952,0.8037162921920726,0.9262672811059908
181,48.72792206135785,0.43819503677565186,0.9679144385026738
220,55.62741699796952,0.6414839507307082,0.9361702127659575
190,53.21320343559643,0.8435192539649667,0.95
177,47.21320343559643,0.6589068229625481,0.9725274725274725
372,108.94722215136414,0.758459605739903,0.7181467181467182
191,53.21320343559642,0.8298310028162246,0.9362745098039216
176,49.79898987322333,0.8078456277744253,0.9513513513513514
184,51.21320343559642,0.7910318323891637,0.9387755102040817
206,54.970562748477136,0.7767051052140571,0.9493087557603687
201,55.21320343559643,0.843229927767715,0.9436619718309859
241,59.45584412271571,0.7443645434831091,0.9341085271317829
185,51.798989873223334,0.7781507884919915,0.9390862944162437
172,46.384776310850235,0.6332304400298926,0.9717514124293786
179,48.384776310850235,0.6462463664453884,0.9572192513368984
192,48.970562748477136,0.6297512533581525,0.9846153846153847
281,80.90559159102155,0.6325426655999503,0.7186700767263428
156,45.21320343559643,0.7094184919298768,0.9629629629629629
158,46.384776310850235,0.7409517639717832,0.9404761904761905
189,49.4558441227157,0.6552958395959925,0.9593908629441624
181,48.38477631085024,0.6508312773604394,0.9627659574468085
164,45.798989873223334,0.6716897486777709,0.9647058823529412
162,45.21320343559643,0.5783998291991584,0.9585798816568047
188,50.97056274847714,0.7870357821579342,0.9494949494949495
